open_time,close,volume,trades
2026-08-23 03:00:00,76096.95,788.44492,186071
2026-08-23 04:00:00,76007.13,498.42122,113634
2026-08-23 05:00:00,76486.49,773.49224,128052
2026-08-23 06:00:00,76549.98,346.37256,92750
2026-08-23 07:00:00,76790.35,533.71157,133177
2026-08-23 08:00:00,77311.02,784.82342,193660
2026-08-23 09:00:00,77206.0,446.59889,91798
2026-08-23 10:00:00,77487.62,955.92825,191113
2026-08-23 11:00:00,77186.0,1015.68445,236133
2026-08-23 12:00:00,77156.13,562.15936,159001
2026-08-23 13:00:00,77429.88,303.2396,101127
2026-08-23 14:00:00,77176.41,396.15987,104111
2026-08-23 15:00:00,77341.98,670.17194,123034
2026-08-23 16:00:00,77346.01,294.93858,77409
2026-08-23 17:00:00,77401.6,169.97755,60051
2026-08-23 18:00:00,77833.23,861.63202,249568
2026-08-23 19:00:00,77598.88,587.36494,218333
2026-08-23 20:00:00,77734.0,661.20534,191378
2026-08-23 21:00:00,77679.5,630.62998,225504
2026-08-23 22:00:00,76922.1,853.47221,241642
2026-08-23 23:00:00,77478.69,732.4439,223553
2026-08-24 00:00:00,76933.02,1447.49069,189531
2026-08-24 01:00:00,76897.44,1191.36747,172199
2026-08-24 02:00:00,77149.4,884.51745,188711
2026-08-24 03:00:00,77464.33,745.9839,166666
2026-08-24 04:00:00,77307.15,681.33125,159221
2026-08-24 05:00:00,77041.47,921.46444,157690
2026-08-24 06:00:00,77554.08,523.00977,124679
2026-08-24 07:00:00,77617.22,1113.08488,186426
2026-08-24 08:00:00,78443.65,1324.46087,308662
2026-08-24 09:00:00,79159.99,1858.84351,401178
2026-08-24 10:00:00,78597.99,3300.58408,652189
2026-08-24 11:00:00,79510.92,3230.14333,660428
2026-08-24 12:00:00,79100.01,3666.17565,542942
2026-08-24 13:00:00,79047.6,1877.28842,386751
2026-08-24 14:00:00,78761.14,1637.93002,420980
2026-08-24 15:00:00,78928.35,783.83103,259731
2026-08-24 16:00:00,78758.0,1063.06502,221601
2026-08-24 17:00:00,78932.33,421.20967,141274
2026-08-24 18:00:00,78984.23,302.47665,78351
2026-08-24 19:00:00,78740.0,351.77026,105796
2026-08-24 20:00:00,78992.75,636.71946,118704
2026-08-24 21:00:00,79739.99,1133.49463,371759
2026-08-24 22:00:00,79828.0,1067.23419,321899
2026-08-24 23:00:00,80649.63,3314.90532,556413
2026-08-25 00:00:00,80488.01,1359.49076,317743
2026-08-25 01:00:00,80363.73,898.81211,245577
2026-08-25 02:00:00,80731.9,994.03992,213246
2026-08-25 03:00:00,80574.09,745.39881,173092
2026-08-25 04:00:00,79705.79,1307.68383,228617
2026-08-25 05:00:00,79930.77,788.31559,210953
2026-08-25 06:00:00,79187.2,1475.2851,296448
2026-08-25 07:00:00,79309.63,836.94668,211282
2026-08-25 08:00:00,79117.99,617.29432,202400
2026-08-25 09:00:00,78980.0,1007.3407,334380
2026-08-25 10:00:00,78647.99,1734.1222,474098
2026-08-25 11:00:00,79235.99,1216.06528,416847
2026-08-25 12:00:00,79502.01,794.08262,258208
2026-08-25 13:00:00,79156.02,676.1787,190786
2026-08-25 14:00:00,79240.01,747.28203,184548
2026-08-25 15:00:00,79128.0,469.50082,120528
2026-08-25 16:00:00,78925.95,702.86873,153843
2026-08-25 17:00:00,78206.13,777.55096,249022
2026-08-25 18:00:00,78570.0,840.88883,282674
2026-08-25 19:00:00,78889.51,577.33833,165429
2026-08-25 20:00:00,78539.14,690.39348,180410
2026-08-25 21:00:00,78631.79,680.65038,247766
2026-08-25 22:00:00,78815.13,572.39774,168124
2026-08-25 23:00:00,79108.0,505.52805,155111
2026-08-26 00:00:00,79088.62,453.50631,104987
2026-08-26 01:00:00,78826.0,482.93427,139395
2026-08-26 02:00:00,79085.98,515.23689,159065
2026-08-26 03:00:00,78947.92,459.3577,138853
2026-08-26 04:00:00,78925.56,516.24118,133538
2026-08-26 05:00:00,78707.59,995.42693,176225
2026-08-26 06:00:00,78444.49,553.36821,186883
2026-08-26 07:00:00,78727.45,367.28381,151535
2026-08-26 08:00:00,78487.26,413.44093,144198
2026-08-26 09:00:00,78319.59,1022.94925,270220
2026-08-26 10:00:00,78448.66,943.22287,360394
2026-08-26 11:00:00,77790.48,1051.14695,320531
2026-08-26 12:00:00,78011.65,712.24119,238396
2026-08-26 13:00:00,77991.3,600.54786,165923
2026-08-26 14:00:00,78442.83,585.12324,162916
2026-08-26 15:00:00,78472.41,337.24489,124570
2026-08-26 16:00:00,78475.49,466.85134,109473
2026-08-26 17:00:00,78452.04,322.22426,97769
2026-08-26 18:00:00,78724.01,428.48439,162670
2026-08-26 19:00:00,78700.0,931.26213,177288
2026-08-26 20:00:00,79023.75,697.0881,188697
2026-08-26 21:00:00,78690.01,527.82725,143223
2026-08-26 22:00:00,78898.67,520.71745,177349
2026-08-26 23:00:00,78717.76,429.02181,112974
2026-08-27 00:00:00,78830.68,357.29079,117813
2026-08-27 01:00:00,78783.99,181.61392,91731
2026-08-27 02:00:00,78912.55,297.32854,92406
2026-08-27 03:00:00,78817.49,399.15003,109896
2026-08-27 04:00:00,79082.17,345.94116,90907
2026-08-27 05:00:00,79755.99,1705.62217,358346
2026-08-27 06:00:00,79986.0,1131.87984,309104
2026-08-27 07:00:00,79626.0,684.67175,257610
2026-08-27 08:00:00,79477.67,621.11446,199214
2026-08-27 09:00:00,79282.31,505.96518,207952
2026-08-27 10:00:00,79533.15,1143.32188,417403
2026-08-27 11:00:00,80204.05,1464.1918,506222
2026-08-27 12:00:00,80302.32,1415.34964,465136
2026-08-27 13:00:00,80374.0,957.98058,300825
2026-08-27 14:00:00,80442.46,973.76075,266455
2026-08-27 15:00:00,80150.69,662.82544,190313
2026-08-27 16:00:00,79910.19,514.60852,116971
2026-08-27 17:00:00,80096.0,282.87253,98189
2026-08-27 18:00:00,80184.0,278.41542,85989
2026-08-27 19:00:00,80303.21,534.24073,113662
2026-08-27 20:00:00,80249.58,329.82531,102595
2026-08-27 21:00:00,80576.0,516.59696,158955
2026-08-27 22:00:00,80500.38,1463.05089,336893
2026-08-27 23:00:00,79926.11,1190.20509,283107
2026-08-28 00:00:00,79810.49,530.69453,135164
2026-08-28 01:00:00,79643.81,562.86792,130968
2026-08-28 02:00:00,79686.0,326.58104,109319
2026-08-28 03:00:00,79904.21,359.1323,137101
2026-08-28 04:00:00,79660.0,1018.10642,143015
2026-08-28 05:00:00,79516.78,526.20796,119763
2026-08-28 06:00:00,79285.19,541.74443,124282
2026-08-28 07:00:00,79565.89,548.77151,129610
2026-08-28 08:00:00,79604.13,394.07937,96837
2026-08-28 09:00:00,79421.05,400.05317,113842
2026-08-28 10:00:00,79330.75,843.2247,217173
2026-08-28 11:00:00,79542.44,2930.13002,630673
2026-08-28 12:00:00,78331.13,1255.01594,307203
2026-08-28 13:00:00,77788.46,2955.61638,661307
2026-08-28 14:00:00,77904.0,722.76014,254944
2026-08-28 15:00:00,77554.0,575.36359,186420
2026-08-28 16:00:00,77580.03,501.052,167896
2026-08-28 17:00:00,77407.34,264.10726,119611
2026-08-28 18:00:00,77364.0,392.38715,98500
2026-08-28 19:00:00,77758.69,339.14252,96411
2026-08-28 20:00:00,77845.87,599.54517,63163
2026-08-28 21:00:00,77733.63,321.80979,83797
2026-08-28 22:00:00,77794.11,235.06968,70824
2026-08-28 23:00:00,77671.18,367.62079,82768
2026-08-29 00:00:00,77507.17,238.89187,92320
2026-08-29 01:00:00,77648.91,229.90598,71140
2026-08-29 02:00:00,77632.53,195.32253,55572
2026-08-29 03:00:00,77466.82,305.02922,58379
2026-08-29 04:00:00,77626.01,933.89852,95716
2026-08-29 05:00:00,77633.99,281.67849,56485
2026-08-29 06:00:00,77650.03,212.52791,45036
2026-08-29 07:00:00,77635.17,228.16206,48040
2026-08-29 08:00:00,77584.67,269.60514,42626
2026-08-29 09:00:00,77583.74,316.37633,46809
2026-08-29 10:00:00,77704.32,195.58499,46094
2026-08-29 11:00:00,78014.37,456.42164,101035
2026-08-29 12:00:00,77865.36,314.87544,82597
2026-08-29 13:00:00,78027.17,330.48346,90610
2026-08-29 14:00:00,78100.0,210.10626,64164
2026-08-29 15:00:00,78158.01,252.93546,63302
2026-08-29 16:00:00,78182.0,231.34566,61519
2026-08-29 17:00:00,78129.92,132.29288,43422
2026-08-29 18:00:00,78161.63,132.03751,47059
2026-08-29 19:00:00,78228.34,298.22816,33251
2026-08-29 20:00:00,78230.0,326.0928,37321
2026-08-29 21:00:00,78179.86,185.20224,55627
2026-08-29 22:00:00,78081.5,257.05271,59042
2026-08-29 23:00:00,78106.01,119.64466,45798
2026-08-30 00:00:00,78144.68,254.40453,49034
2026-08-30 01:00:00,78109.75,215.53426,42000
2026-08-30 02:00:00,78127.71,161.29313,24796
2026-08-30 03:00:00,78280.34,208.68022,41446
2026-08-30 04:00:00,78118.0,137.5055,24639
2026-08-30 05:00:00,78074.01,143.67594,41261
2026-08-30 06:00:00,78000.01,165.26795,43715
2026-08-30 07:00:00,78145.29,168.30514,40508
2026-08-30 08:00:00,78166.0,172.04094,45439
2026-08-30 09:00:00,78785.06,814.10982,168381
2026-08-30 10:00:00,78860.0,488.8202,122217
2026-08-30 11:00:00,78783.71,439.32977,90956
2026-08-30 12:00:00,78823.63,553.82108,123696
2026-08-30 13:00:00,79337.93,667.56388,227923
2026-08-30 14:00:00,79021.02,460.72685,156639
2026-08-30 15:00:00,79036.69,293.7787,102898
2026-08-30 16:00:00,78856.39,232.19118,73674
2026-08-30 17:00:00,78597.33,294.2134,104648
2026-08-30 18:00:00,78653.0,461.41088,143728
2026-08-30 19:00:00,78422.01,390.42367,180929
2026-08-30 20:00:00,77682.0,1800.4274,395928
2026-08-30 21:00:00,77937.04,711.43379,231415
2026-08-30 22:00:00,77640.94,567.26058,239052
2026-08-30 23:00:00,77473.99,573.39934,173143
2026-08-31 00:00:00,77756.71,278.92536,118748
2026-08-31 01:00:00,77527.67,345.97293,72214
