open_time,actual_range,predicted_range,baseline_range,model_error,baseline_error,hour_of_day,date,model_wins
2026-07-13 02:00:00-03:00,0.0026999460966232423,0.0038656079120419017,0.00644787337377981,0.0011656618154186594,0.0037479272771565675,2,2026-07-13,1
2026-07-13 03:00:00-03:00,0.005022106668326303,0.00407614656045068,0.0026999460966232423,0.0009459601078756234,0.002322160571703061,3,2026-07-13,1
2026-07-13 04:00:00-03:00,0.0058056888346332556,0.004032522276312857,0.005022106668326303,0.0017731665583203982,0.0007835821663069523,4,2026-07-13,0
2026-07-13 05:00:00-03:00,0.001963232341289232,0.0039551469085745555,0.0058056888346332556,0.0019919145672853233,0.0038424564933440234,5,2026-07-13,1
2026-07-13 06:00:00-03:00,0.00470144615955776,0.003520218725641316,0.001963232341289232,0.001181227433916444,0.0027382138182685278,6,2026-07-13,1
2026-07-13 07:00:00-03:00,0.004255032312968182,0.004701766634455563,0.00470144615955776,0.00044673432148738083,0.0004464138465895776,7,2026-07-13,0
2026-07-13 08:00:00-03:00,0.006707209483729794,0.00499982027647281,0.004255032312968182,0.0017073892072569834,0.0024521771707616113,8,2026-07-13,1
2026-07-13 09:00:00-03:00,0.009666067588818682,0.008484153438814746,0.006707209483729794,0.0011819141500039355,0.002958858105088888,9,2026-07-13,1
2026-07-13 10:00:00-03:00,0.01105191199176328,0.008798049603392604,0.009666067588818682,0.0022538623883706765,0.0013858444029445985,10,2026-07-13,0
2026-07-13 11:00:00-03:00,0.0067752073245381,0.007745295348844424,0.01105191199176328,0.0009700880243063243,0.004276704667225181,11,2026-07-13,1
2026-07-13 12:00:00-03:00,0.006701618601066198,0.005390393767226946,0.0067752073245381,0.0013112248338392517,7.358872347190161e-05,12,2026-07-13,0
2026-07-13 13:00:00-03:00,0.007592279717677041,0.006429543013241141,0.006701618601066198,0.0011627367044358995,0.0008906611166108426,13,2026-07-13,0
2026-07-13 14:00:00-03:00,0.004434537246049643,0.0058082716308920455,0.007592279717677041,0.0013737343848424025,0.0031577424716273976,14,2026-07-13,1
2026-07-13 15:00:00-03:00,0.00486191371949398,0.004403850421315541,0.004434537246049643,0.0004580632981784393,0.00042737647344433683,15,2026-07-13,0
2026-07-13 16:00:00-03:00,0.004404848725281479,0.004146968998088349,0.00486191371949398,0.0002578797271931303,0.0004570649942125006,16,2026-07-13,1
2026-07-13 17:00:00-03:00,0.0051381566375671185,0.003046605852997449,0.004404848725281479,0.0020915507845696694,0.0007333079122856393,17,2026-07-13,0
2026-07-13 18:00:00-03:00,0.005049576900717045,0.00363562663564118,0.0051381566375671185,0.001413950265075865,8.857973685007323e-05,18,2026-07-13,0
2026-07-13 19:00:00-03:00,0.007453013193973448,0.003721468917769384,0.005049576900717045,0.0037315442762040642,0.0024034362932564028,19,2026-07-13,0
2026-07-13 20:00:00-03:00,0.006306361325758853,0.005254664503980647,0.007453013193973448,0.0010516968217782058,0.001146651868214595,20,2026-07-13,1
2026-07-13 21:00:00-03:00,0.0028776589603971506,0.0062199799435963725,0.006306361325758853,0.003342320983199222,0.0034287023653617023,21,2026-07-13,1
2026-07-13 22:00:00-03:00,0.005036774111025787,0.004088674877142991,0.0028776589603971506,0.0009480992338827959,0.002159115150628636,22,2026-07-13,1
2026-07-13 23:00:00-03:00,0.004634594949985529,0.004019745835622163,0.005036774111025787,0.0006148491143633658,0.0004021791610402574,23,2026-07-13,0
2026-07-14 00:00:00-03:00,0.003653504816222651,0.004154861876595505,0.004634594949985529,0.0005013570603728539,0.0009810901337628784,0,2026-07-14,1
2026-07-14 01:00:00-03:00,0.0027784242153752596,0.0035539194369259555,0.003653504816222651,0.0007754952215506959,0.0008750806008473912,1,2026-07-14,1
2026-07-14 02:00:00-03:00,0.003296976161714248,0.003912168903402112,0.0027784242153752596,0.0006151927416878644,0.0005185519463389884,2,2026-07-14,0
2026-07-14 03:00:00-03:00,0.002222793398818267,0.004033499586718558,0.003296976161714248,0.0018107061879002908,0.0010741827628959811,3,2026-07-14,0
2026-07-14 04:00:00-03:00,0.004910239125807176,0.004199793077851493,0.002222793398818267,0.0007104460479556828,0.002687445726988909,4,2026-07-14,1
2026-07-14 05:00:00-03:00,0.003316485588671787,0.003196658416301917,0.004910239125807176,0.00011982717236986998,0.0015937535371353885,5,2026-07-14,1
2026-07-14 06:00:00-03:00,0.004766401273885378,0.003334747414243835,0.003316485588671787,0.001431653859641543,0.0014499156852135907,6,2026-07-14,1
2026-07-14 07:00:00-03:00,0.003332962579833319,0.003919547222429187,0.004766401273885378,0.0005865846425958678,0.0014334386940520589,7,2026-07-14,1
2026-07-14 08:00:00-03:00,0.018897748592870613,0.0045155982512341325,0.003332962579833319,0.01438215034163648,0.015564786013037294,8,2026-07-14,1
2026-07-14 09:00:00-03:00,0.0075651617222490895,0.010002374298037214,0.018897748592870613,0.002437212575788125,0.011332586870621523,9,2026-07-14,1
2026-07-14 10:00:00-03:00,0.011904202813403993,0.007148907921945999,0.0075651617222490895,0.0047552948914579935,0.004339041091154903,10,2026-07-14,0
2026-07-14 11:00:00-03:00,0.011920643136142843,0.008794121921471682,0.011904202813403993,0.003126521214671161,1.644032273885078e-05,11,2026-07-14,0
2026-07-14 12:00:00-03:00,0.004493434265410174,0.008108281491286742,0.011920643136142843,0.0036148472258765683,0.007427208870732669,12,2026-07-14,1
2026-07-14 13:00:00-03:00,0.007710135786224558,0.005582746618752554,0.004493434265410174,0.0021273891674720036,0.0032167015208143836,13,2026-07-14,1
2026-07-14 14:00:00-03:00,0.0026582737589894902,0.005159603578366522,0.007710135786224558,0.0025013298193770316,0.005051862027235067,14,2026-07-14,1
2026-07-14 15:00:00-03:00,0.0033548300368641433,0.004847025423962309,0.0026582737589894902,0.001492195387098166,0.0006965562778746531,15,2026-07-14,0
2026-07-14 16:00:00-03:00,0.002772253369183774,0.0035147782075486537,0.0033548300368641433,0.0007425248383648797,0.0005825766676803693,16,2026-07-14,0
2026-07-14 17:00:00-03:00,0.005688584332273165,0.0030851519325406688,0.002772253369183774,0.002603432399732496,0.0029163309630893908,17,2026-07-14,1
2026-07-14 18:00:00-03:00,0.009003885083908038,0.004014197837283489,0.005688584332273165,0.004989687246624549,0.0033153007516348735,18,2026-07-14,0
2026-07-14 19:00:00-03:00,0.00408954064619047,0.00549275641807609,0.009003885083908038,0.0014032157718856198,0.004914344437717568,19,2026-07-14,1
2026-07-14 20:00:00-03:00,0.00462617729262572,0.004785939300447207,0.00408954064619047,0.0001597620078214873,0.00053663664643525,20,2026-07-14,1
2026-07-14 21:00:00-03:00,0.003225389972995454,0.0058688696148825594,0.00462617729262572,0.0026434796418871053,0.001400787319630266,21,2026-07-14,0
2026-07-14 22:00:00-03:00,0.004155471929592483,0.004730785131682341,0.003225389972995454,0.0005753132020898579,0.0009300819565970287,22,2026-07-14,1
2026-07-14 23:00:00-03:00,0.00538862739402589,0.004635030517700719,0.004155471929592483,0.0007535968763251709,0.0012331554644334072,23,2026-07-14,1
2026-07-15 00:00:00-03:00,0.0026563799066536757,0.0036907787518150083,0.00538862739402589,0.0010343988451613326,0.0027322474873722143,0,2026-07-15,1
2026-07-15 01:00:00-03:00,0.005581110882196141,0.0037505928099313113,0.0026563799066536757,0.0018305180722648297,0.0029247309755424653,1,2026-07-15,1
2026-07-15 02:00:00-03:00,0.0071492270188539915,0.003847299855807936,0.005581110882196141,0.0033019271630460555,0.0015681161366578504,2,2026-07-15,0
2026-07-15 03:00:00-03:00,0.006057381841549426,0.0053264292262894634,0.0071492270188539915,0.0007309526152599628,0.0010918451773045653,3,2026-07-15,1
2026-07-15 04:00:00-03:00,0.0038242644787140293,0.006870473146437906,0.006057381841549426,0.003046208667723877,0.002233117362835397,4,2026-07-15,0
2026-07-15 05:00:00-03:00,0.004093899925207034,0.004638982452983984,0.0038242644787140293,0.0005450825277769503,0.00026963544649300474,5,2026-07-15,0
2026-07-15 06:00:00-03:00,0.003735675734191078,0.0043309636505258165,0.004093899925207034,0.0005952879163347385,0.00035822419101595596,6,2026-07-15,0
2026-07-15 07:00:00-03:00,0.002336705949053168,0.00356679618405165,0.003735675734191078,0.0012300902349984817,0.0013989697851379099,7,2026-07-15,1
2026-07-15 08:00:00-03:00,0.009881222761033722,0.0042063524686022456,0.002336705949053168,0.005674870292431477,0.007544516811980554,8,2026-07-15,1
2026-07-15 09:00:00-03:00,0.010580793418224365,0.008232322267526935,0.009881222761033722,0.0023484711506974298,0.0006995706571906422,9,2026-07-15,0
2026-07-15 10:00:00-03:00,0.0068356467702276645,0.009866196682343405,0.010580793418224365,0.00303054991211574,0.0037451466479967,10,2026-07-15,1
2026-07-15 11:00:00-03:00,0.005170447155260613,0.008278488577231144,0.0068356467702276645,0.0031080414219705303,0.0016651996149670513,11,2026-07-15,0
2026-07-15 12:00:00-03:00,0.010521524692805451,0.006181621642577731,0.005170447155260613,0.00433990305022772,0.005351077537544838,12,2026-07-15,1
2026-07-15 13:00:00-03:00,0.0034089040074643897,0.0061806264341562386,0.010521524692805451,0.002771722426691849,0.007112620685341062,13,2026-07-15,1
2026-07-15 14:00:00-03:00,0.00456598828245454,0.004925808942635136,0.0034089040074643897,0.00035982066018059623,0.00115708427499015,14,2026-07-15,1
2026-07-15 15:00:00-03:00,0.004024633818497372,0.004352056812922681,0.00456598828245454,0.0003274229944253094,0.0005413544639571678,15,2026-07-15,1
2026-07-15 16:00:00-03:00,0.0024071847052110633,0.0037506364740896854,0.004024633818497372,0.001343451768878622,0.0016174491132863087,16,2026-07-15,1
2026-07-15 17:00:00-03:00,0.0035297668780619176,0.0027951025041726735,0.0024071847052110633,0.0007346643738892441,0.0011225821728508543,17,2026-07-15,1
2026-07-15 18:00:00-03:00,0.003244642532026738,0.0032201840228496463,0.0035297668780619176,2.4458509177091754e-05,0.00028512434603517956,18,2026-07-15,1
2026-07-15 19:00:00-03:00,0.003800558030819568,0.0031770488049760507,0.003244642532026738,0.0006235092258435175,0.0005559154987928301,19,2026-07-15,0
2026-07-15 20:00:00-03:00,0.0053496163992142335,0.004016592208226861,0.003800558030819568,0.0013330241909873721,0.0015490583683946653,20,2026-07-15,1
2026-07-15 21:00:00-03:00,0.00676641329114576,0.005637641066995016,0.0053496163992142335,0.001128772224150744,0.0014167968919315266,21,2026-07-15,1
2026-07-15 22:00:00-03:00,0.0024917232616993145,0.004180228104332327,0.00676641329114576,0.0016885048426330124,0.0042746900294464455,22,2026-07-15,1
2026-07-15 23:00:00-03:00,0.002948779749907001,0.0035605066553575323,0.0024917232616993145,0.0006117269054505313,0.00045705648820768647,23,2026-07-15,0
2026-07-16 00:00:00-03:00,0.002288629320472283,0.0033011807587653612,0.002948779749907001,0.001012551438293078,0.0006601504294347178,0,2026-07-16,0
2026-07-16 01:00:00-03:00,0.006236329867884058,0.0036439928652032753,0.002288629320472283,0.0025923370026807824,0.003947700547411774,1,2026-07-16,1
2026-07-16 02:00:00-03:00,0.005372096283081764,0.004010815548277732,0.006236329867884058,0.0013612807348040313,0.0008642335848022941,2,2026-07-16,0
2026-07-16 03:00:00-03:00,0.010760141972041457,0.004041311658200933,0.005372096283081764,0.006718830313840524,0.005388045688959693,3,2026-07-16,0
2026-07-16 04:00:00-03:00,0.007672293274969845,0.0038896261988410705,0.010760141972041457,0.0037826670761287743,0.003087848697071612,4,2026-07-16,0
2026-07-16 05:00:00-03:00,0.00261834919644258,0.006478752448584796,0.007672293274969845,0.003860403252142216,0.005053944078527265,5,2026-07-16,1
2026-07-16 06:00:00-03:00,0.002984521967308659,0.004900522504957998,0.00261834919644258,0.0019160005376493393,0.000366172770866079,6,2026-07-16,0
2026-07-16 07:00:00-03:00,0.002621056568102857,0.003036108138513852,0.002984521967308659,0.00041505157041099496,0.000363465399205802,7,2026-07-16,0
2026-07-16 08:00:00-03:00,0.0065384725419015185,0.004408263783022933,0.002621056568102857,0.0021302087588785856,0.003917415973798662,8,2026-07-16,1
2026-07-16 09:00:00-03:00,0.008059835963713194,0.0070103999519665556,0.0065384725419015185,0.0010494360117466383,0.0015213634218116754,9,2026-07-16,1
2026-07-16 10:00:00-03:00,0.008219261704236413,0.009229179352557324,0.008059835963713194,0.0010099176483209116,0.00015942574052321863,10,2026-07-16,0
2026-07-16 11:00:00-03:00,0.008901976717930821,0.008139026743538088,0.008219261704236413,0.0007629499743927338,0.0006827150136944089,11,2026-07-16,0
2026-07-16 12:00:00-03:00,0.005872309410086196,0.005751157999412759,0.008901976717930821,0.000121151410673437,0.0030296673078446254,12,2026-07-16,1
2026-07-16 13:00:00-03:00,0.007802833912110197,0.005555736941765599,0.005872309410086196,0.0022470969703445977,0.0019305245020240008,13,2026-07-16,0
2026-07-16 14:00:00-03:00,0.0043249378443891,0.006401530718174812,0.007802833912110197,0.0020765928737857117,0.0034778960677210964,14,2026-07-16,1
2026-07-16 15:00:00-03:00,0.002333681438091674,0.0041241530596051795,0.0043249378443891,0.0017904716215135057,0.0019912564062974265,15,2026-07-16,1
2026-07-16 16:00:00-03:00,0.0026203214978506345,0.0035377668916924078,0.002333681438091674,0.0009174453938417732,0.0002866400597589607,16,2026-07-16,0
2026-07-16 17:00:00-03:00,0.002370094817819705,0.003790678354628202,0.0026203214978506345,0.001420583536808497,0.00025022668003092967,17,2026-07-16,0
2026-07-16 18:00:00-03:00,0.004535236368184101,0.003158156614040937,0.002370094817819705,0.001377079754143164,0.002165141550364396,18,2026-07-16,1
2026-07-16 19:00:00-03:00,0.004102133472870268,0.004707019658633021,0.004535236368184101,0.0006048861857627531,0.00043310289531383293,19,2026-07-16,0
2026-07-16 20:00:00-03:00,0.00468615972200478,0.005377882236624574,0.004102133472870268,0.0006917225146197935,0.0005840262491345121,20,2026-07-16,0
2026-07-16 21:00:00-03:00,0.009311172462761013,0.004795882098386841,0.00468615972200478,0.004515290364374172,0.004625012740756233,21,2026-07-16,1
2026-07-16 22:00:00-03:00,0.0043746258782016816,0.005537295709109221,0.009311172462761013,0.0011626698309075397,0.0049365465845593315,22,2026-07-16,1
2026-07-16 23:00:00-03:00,0.0037439043574012897,0.005136188388047607,0.0043746258782016816,0.0013922840306463172,0.0006307215208003918,23,2026-07-16,0
2026-07-17 00:00:00-03:00,0.00403238445761515,0.004429968445158575,0.0037439043574012897,0.00039758398754342547,0.00028848010021386,0,2026-07-17,0
2026-07-17 01:00:00-03:00,0.010848386435594265,0.0038281587984912977,0.00403238445761515,0.007020227637102968,0.006816001977979116,1,2026-07-17,0
2026-07-17 02:00:00-03:00,0.004583465717735223,0.005758586919459616,0.010848386435594265,0.0011751212017243927,0.006264920717859042,2,2026-07-17,1
2026-07-17 03:00:00-03:00,0.0029284662549931544,0.004817478762214472,0.004583465717735223,0.0018890125072213177,0.0016549994627420685,3,2026-07-17,0
2026-07-17 04:00:00-03:00,0.004341686808294124,0.004766000840998387,0.0029284662549931544,0.00042431403270426233,0.00141322055330097,4,2026-07-17,1
2026-07-17 05:00:00-03:00,0.0034318439942174176,0.004436016613169908,0.004341686808294124,0.0010041726189524906,0.0009098428140767068,5,2026-07-17,0
2026-07-17 06:00:00-03:00,0.0033624607311943783,0.003589442553281677,0.0034318439942174176,0.00022698182208729864,6.938326302303923e-05,6,2026-07-17,0
2026-07-17 07:00:00-03:00,0.00470836286954359,0.0032623554786851174,0.0033624607311943783,0.0014460073908584723,0.0013459021383492114,7,2026-07-17,0
2026-07-17 08:00:00-03:00,0.004420144295341955,0.004303612831537151,0.00470836286954359,0.00011653146380480404,0.00028821857420163483,8,2026-07-17,1
2026-07-17 09:00:00-03:00,0.010172595587388894,0.00801269118099181,0.004420144295341955,0.0021599044063970833,0.005752451292046939,9,2026-07-17,1
2026-07-17 10:00:00-03:00,0.007380093076265603,0.010970118798765797,0.010172595587388894,0.0035900257225001944,0.002792502511123291,10,2026-07-17,0
2026-07-17 11:00:00-03:00,0.009390405345773128,0.009303199412219423,0.007380093076265603,8.720593355370475e-05,0.002010312269507525,11,2026-07-17,1
